feature,mean_abs_shap
pos9_bit4,0.00023009520095505437
pos9_bit62,0.00022952676611054032
pos7_bit79,0.0002292535045481006
pos3_bit105,0.00022908875322791438
pos7_bit0,0.00022888000372586225
pos5_bit50,0.00022715887886037823
pos4_bit77,0.00022687514793821016
pos9_bit32,0.00022578098949851752
pos2_bit101,0.0002245947325228514
pos10_bit38,0.00022409664633838653
pos8_bit119,0.0002237473723857462
pos7_bit62,0.00022366627585915474
pos7_bit66,0.00022293653854259503
pos4_bit88,0.00022272081281532696
pos0_bit4,0.0002223975016416788
pos5_bit106,0.0002221836059277395
pos9_bit99,0.00022209113824078557
pos10_bit21,0.00022186715488339262
pos1_bit82,0.0002218054333299959
pos3_bit47,0.00022101621925234288
pos5_bit127,0.00022065474948109189
pos2_bit80,0.00021993805848266398
pos6_bit41,0.00021941076306922016
pos7_bit121,0.00021917273316161582
pos1_bit95,0.00021776116963808796
pos2_bit40,0.0002176393766335925
pos4_bit2,0.00021732391404078661
pos8_bit91,0.00021712599323522617
pos4_bit29,0.00021663406656280908
pos2_bit5,0.00021650537712693805
pos10_bit116,0.0002162341890014371
pos4_bit79,0.0002158897173762543
pos6_bit103,0.00021485598229963482
pos6_bit90,0.00021449713070543927
pos1_bit102,0.0002144088248252857
pos4_bit116,0.00021328995159133687
pos5_bit95,0.00021294462370565755
pos4_bit36,0.00021228966749857353
pos8_bit81,0.0002117278154231341
pos5_bit122,0.000211636055038012
pos4_bit86,0.0002112227689831758
pos1_bit50,0.00021120151164184329
pos2_bit82,0.00021104023000438182
pos8_bit121,0.00021097728395786484
pos0_bit81,0.00021031916082288885
pos3_bit98,0.00020959242653076986
pos5_bit2,0.00020958534395104983
pos1_bit62,0.00020919479687664969
pos2_bit29,0.0002090950099455469
pos5_bit15,0.00020877219503770043
pos6_bit106,0.00020873640323245624
pos6_bit38,0.0002086105716375119
pos4_bit37,0.0002081499915039137
pos9_bit47,0.0002080455506476942
pos7_bit86,0.00020788389367412986
pos9_bit9,0.00020750305509364367
pos4_bit84,0.00020742751447988845
