feature,mean_abs_shap
pos4_bit21,0.0
pos4_bit20,0.0
pos4_bit19,0.0
pos4_bit17,0.0
pos1_bit78,0.0
pos4_bit51,0.0
pos4_bit50,0.0
pos4_bit49,0.0
pos4_bit48,0.0
pos4_bit47,0.0
pos4_bit46,0.0
pos4_bit45,0.0
pos4_bit41,0.0
pos4_bit39,0.0
pos4_bit37,0.0
pos4_bit36,0.0
pos4_bit70,0.0
pos4_bit68,0.0
pos4_bit67,0.0
pos4_bit65,0.0
pos4_bit64,0.0
pos4_bit63,0.0
pos4_bit62,0.0
pos4_bit60,0.0
pos4_bit56,0.0
pos4_bit55,0.0
pos4_bit53,0.0
pos4_bit52,0.0
pos4_bit92,0.0
pos4_bit89,0.0
pos4_bit88,0.0
pos4_bit87,0.0
pos4_bit86,0.0
pos4_bit85,0.0
pos4_bit82,0.0
pos4_bit81,0.0
pos4_bit80,0.0
pos4_bit78,0.0
pos4_bit77,0.0
pos4_bit76,0.0
pos4_bit75,0.0
pos4_bit107,0.0
pos4_bit106,0.0
pos4_bit104,0.0
pos4_bit103,0.0
pos4_bit102,0.0
pos4_bit100,0.0
pos4_bit97,0.0
pos4_bit96,0.0
pos4_bit95,0.0
pos4_bit94,0.0
pos4_bit93,0.0
pos1_bit62,0.0
pos1_bit60,0.0
pos1_bit56,0.0
pos1_bit55,0.0
pos1_bit53,0.0
pos1_bit52,0.0
pos1_bit51,0.0
pos1_bit50,0.0
pos1_bit49,0.0
pos1_bit48,0.0
pos4_bit110,0.0
pos4_bit109,0.0
pos5_bit3,0.0
pos5_bit0,0.0
pos4_bit127,0.0
pos4_bit126,0.0
pos4_bit125,0.0
pos4_bit124,0.0
pos4_bit123,0.0
pos4_bit120,0.0
pos4_bit117,0.0
pos4_bit115,0.0
pos4_bit113,0.0
pos4_bit112,0.0
pos5_bit21,0.0
pos5_bit20,0.0
pos5_bit19,0.0
pos5_bit17,0.0
pos5_bit15,0.0
pos5_bit14,0.0
pos5_bit12,0.0
pos5_bit10,0.0
pos5_bit9,0.0
pos5_bit7,0.0
pos5_bit5,0.0
pos5_bit4,0.0
pos5_bit41,0.0
pos5_bit39,0.0
pos5_bit36,0.0
pos5_bit35,0.0
pos5_bit34,0.0
pos5_bit32,0.0
pos5_bit29,0.0
pos5_bit28,0.0
pos5_bit26,0.0
pos5_bit25,0.0
pos5_bit24,0.0
pos5_bit22,0.0
pos1_bit44,0.0
pos1_bit41,0.0
pos1_bit39,0.0
pos1_bit36,0.0
pos1_bit35,0.0
pos1_bit34,0.0
pos1_bit32,0.0
pos5_bit47,0.0
pos5_bit46,0.0
pos5_bit45,0.0
pos5_bit44,0.0
pos5_bit60,0.0
pos5_bit55,0.0
pos5_bit54,0.0
pos5_bit53,0.0
pos5_bit52,0.0
pos5_bit51,0.0
pos5_bit50,0.0
pos5_bit49,0.0
pos5_bit48,0.0
pos1_bit47,0.0
pos1_bit45,0.0
pos5_bit81,0.0
pos5_bit80,0.0
pos5_bit78,0.0
pos5_bit77,0.0
pos5_bit76,0.0
pos5_bit75,0.0
pos5_bit72,0.0
pos5_bit71,0.0
pos5_bit70,0.0
pos5_bit68,0.0
pos5_bit65,0.0
pos5_bit64,0.0
pos5_bit100,0.0
pos5_bit97,0.0
pos5_bit96,0.0
pos5_bit95,0.0
pos5_bit94,0.0
pos5_bit92,0.0
pos5_bit89,0.0
pos5_bit88,0.0
pos5_bit87,0.0
pos5_bit86,0.0
pos5_bit120,0.0
pos5_bit117,0.0
pos5_bit115,0.0
pos5_bit113,0.0
pos5_bit112,0.0
pos5_bit110,0.0
pos5_bit109,0.0
pos5_bit107,0.0
pos5_bit104,0.0
pos5_bit103,0.0
pos5_bit102,0.0
pos6_bit10,0.0
pos6_bit9,0.0
pos6_bit7,0.0
pos6_bit5,0.0
pos6_bit4,0.0
pos6_bit3,0.0
pos6_bit0,0.0
pos5_bit127,0.0
pos5_bit126,0.0
pos5_bit125,0.0
pos5_bit124,0.0
pos5_bit123,0.0
pos5_bit122,0.0
pos5_bit121,0.0
pos1_bit26,0.0
pos1_bit25,0.0
pos1_bit24,0.0
pos1_bit22,0.0
pos1_bit21,0.0
pos1_bit20,0.0
pos1_bit19,0.0
pos1_bit17,0.0
pos6_bit15,0.0
pos6_bit14,0.0
pos6_bit13,0.0
pos6_bit12,0.0
pos6_bit29,0.0
pos6_bit28,0.0
pos6_bit26,0.0
pos6_bit25,0.0
pos6_bit24,0.0
pos6_bit22,0.0
pos6_bit21,0.0
pos6_bit19,0.0
pos6_bit17,0.0
pos1_bit29,0.0
pos6_bit52,0.0
pos6_bit51,0.0
pos6_bit50,0.0
pos6_bit49,0.0
pos6_bit48,0.0
pos6_bit47,0.0
pos6_bit46,0.0
pos6_bit45,0.0
pos6_bit42,0.0
pos6_bit41,0.0
pos6_bit39,0.0
pos6_bit37,0.0
pos6_bit36,0.0
pos6_bit34,0.0
pos6_bit32,0.0
pos6_bit71,0.0
pos6_bit70,0.0
pos6_bit68,0.0
pos6_bit65,0.0
pos6_bit64,0.0
pos6_bit62,0.0
pos6_bit61,0.0
pos6_bit60,0.0
pos6_bit56,0.0
pos6_bit55,0.0
pos6_bit53,0.0
pos6_bit89,0.0
pos6_bit88,0.0
pos6_bit87,0.0
pos6_bit86,0.0
pos6_bit85,0.0
pos6_bit82,0.0
pos6_bit81,0.0
pos6_bit80,0.0
pos6_bit77,0.0
pos6_bit76,0.0
pos6_bit75,0.0
pos6_bit107,0.0
pos6_bit106,0.0
pos6_bit105,0.0
pos6_bit104,0.0
pos6_bit103,0.0
pos6_bit100,0.0
pos6_bit97,0.0
pos6_bit96,0.0
pos6_bit95,0.0
pos6_bit94,0.0
pos6_bit92,0.0
pos6_bit123,0.0
pos6_bit121,0.0
pos6_bit120,0.0
pos6_bit119,0.0
pos6_bit118,0.0
pos6_bit117,0.0
pos6_bit115,0.0
pos6_bit113,0.0
pos6_bit112,0.0
pos6_bit111,0.0
pos6_bit110,0.0
pos6_bit109,0.0
pos1_bit13,0.0
pos1_bit11,0.0
pos1_bit10,0.0
pos1_bit9,0.0
pos1_bit7,0.0
pos1_bit5,0.0
pos1_bit4,0.0
pos1_bit3,0.0
pos1_bit0,0.0
pos6_bit127,0.0
pos6_bit126,0.0
pos6_bit125,0.0
pos6_bit124,0.0
pos7_bit16,0.0
pos7_bit15,0.0
pos7_bit14,0.0
pos7_bit13,0.0
pos7_bit12,0.0
pos7_bit10,0.0
pos7_bit9,0.0
pos7_bit8,0.0
pos7_bit7,0.0
pos7_bit5,0.0
pos1_bit15,0.0
pos7_bit36,0.0
pos7_bit34,0.0
pos7_bit32,0.0
pos7_bit29,0.0
pos7_bit28,0.0
pos7_bit26,0.0
